president,subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,approve,disapprove,adjusted_approve,adjusted_disapprove,multiversions,tracking,url,poll_id,question_id,createddate,timestamp
Donald Trump,All polls,1/5/2018,11/30/2017,12/6/2017,SurveyMonkey,C-,16149,a,.5834768,0,39,58,37.15891,56.45781,"","",https://drive.google.com/file/d/1HEa5GNlnSjzhB3YsH955nwlYxUAmnSxW/view?usp=sharing,50644,79928,12/7/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/1/2017,12/5/2017,Ipsos,A-,1550,a,.2026508,0,36.9,59.2,37.05164,58.22082,"",T,http://polling.reuters.com/#poll/CP3_2/,50651,79939,12/10/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/2/2017,12/4/2017,Gallup,B-,1500,a,.1375839,0,35,60,36.22,58.18134,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50626,79891,12/5/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/3/2017,12/5/2017,CBS News,A-,1120,a,1.751715,.0188356,36,57,37.11796,56.84001,"","",https://www.realclearpolitics.com/docs/CBS_News_Dec_7th_2017.pdf,50641,79924,12/7/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/3/2017,12/5/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1243241,.0008134,42,56,37.30529,55.89227,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50634,79914,12/6/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/3/2017,12/5/2017,YouGov,B,1500,a,.8785923,.0064295,37,51,37.65189,53.51404,"","",http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/jhdmzhxe6k/econTabReport.pdf,50636,79917,12/6/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/2/2017,12/6/2017,Ipsos,A-,1532,a,.1997466,.0014146,37.1,59.1,37.25164,58.12082,"",T,http://polling.reuters.com/#poll/CP3_2/,50650,79938,12/10/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/3/2017,12/5/2017,Gallup,B-,1500,a,.1378638,.0009258,36,59,37.22,57.18134,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50637,79920,12/6/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/4/2017,12/6/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1248636,.00163,44,55,39.30529,54.89227,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50640,79923,12/7/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/5/2017,12/5/2017,Lucid,"",859,a,.5093561,.0073433,34.82,50.18,36.55156,52.94923,"","",https://docs.google.com/spreadsheets/d/1hopgHDTvUYJhSlc7s5cp2tLRhz7U74Jj3Rz3Ab32hYI/edit#gid=486397006,50639,79922,12/6/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/3/2017,12/7/2017,Ipsos,A-,1499,a,.1945998,.0027603,36.7,59.1,36.85164,58.12082,"",T,http://polling.reuters.com/#poll/CP3_2/,50649,79937,12/10/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/4/2017,12/6/2017,Gallup,B-,1500,a,.1382239,.0018605,37,59,38.22,57.18134,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50642,79925,12/7/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/5/2017,12/7/2017,Gallup,B-,1500,a,.1384649,.0028073,38,58,39.22,56.18134,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50646,79931,12/8/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/4/2017,12/8/2017,Ipsos,A-,1499,a,.1933478,.0041308,35.9,59.9,36.05164,58.92082,"",T,http://polling.reuters.com/#poll/CP3_2/,50663,79964,12/12/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/5/2017,12/7/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.125187,.0024506,42,56,37.30529,55.89227,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50645,79930,12/8/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/5/2017,12/6/2017,SurveyMonkey,C-,2524,a,.1005102,.002241,36,61,34.15891,59.45781,"","",https://www.documentcloud.org/documents/4328169-SurveyMonkey-VICE-News-Tax-Reform-Poll-Topline.html,50702,80030,12/18/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/4/2017,12/7/2017,Marist College,A,1267,a,2.220546,.0684838,37,56,37.90203,57.23427,"","",http://maristpoll.marist.edu/wp-content/misc/usapolls/us171204_KoC/Marist%20Poll%20National%20Nature%20of%20the%20Sample%20and%20Tables_December%202017.pdf#page=3,50655,79949,12/12/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/5/2017,12/9/2017,Ipsos,A-,1463,a,.1871359,.0053665,34.9,60.9,35.05164,59.92082,"",T,http://polling.reuters.com/#poll/CP3_2/,50662,79963,12/12/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/6/2017,12/8/2017,Gallup,B-,1500,a,.1387378,.0037691,37,58,38.22,56.18134,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50647,79932,12/9/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/6/2017,12/10/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.075126,.0024712,42,56,37.30529,55.89227,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50652,79946,12/11/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/7/2017,12/9/2017,Gallup,B-,1500,a,.1390439,.0047492,36,59,37.22,57.18134,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50648,79933,12/10/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/6/2017,12/10/2017,Ipsos,A-,1413,a,.1789242,.0064721,34.7,60.5,34.85164,59.52082,"",T,http://polling.reuters.com/#poll/CP3_2/,50661,79962,12/12/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/7/2017,12/11/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.2241599,.0089303,41,57,36.30529,56.89227,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50654,79948,12/12/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/7/2017,12/11/2017,Ipsos,A-,1442,a,.1803742,.0079222,34.6,60.6,34.75164,59.62082,"",T,http://polling.reuters.com/#poll/CP3_2/,50660,79961,12/12/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/7/2017,12/11/2017,National Opinion Research Center,"",1020,a,1.258206,.0811746,32,67,33.61876,62.83728,"","",http://www.apnorc.org/PDFs/AP-NORC%20December%202017/AP%20Custom%20Poll%20Topline%20December_Trump.pdf,50694,80012,12/15/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/8/2017,12/10/2017,Gallup,B-,1500,a,.1392165,.0057511,35,60,36.22,58.18134,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50653,79947,12/11/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/6/2017,12/11/2017,Quinnipiac University,A-,1211,rv,1.269928,.069989,37,57,38.82998,55.52622,"","",https://poll.qu.edu/images/polling/us/us12122017_ukko63.pdf/,50658,79954,12/12/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/8/2017,12/11/2017,Morning Consult,"",1955,rv,.6327469,.0323426,43,52,39.13889,55.1742,"","",https://www.politico.com/f/?id=00000160-4b8b-d2ac-a1f2-fbff7cee0001,50657,79953,12/12/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/9/2017,12/11/2017,Gallup,B-,1500,a,.1395094,.0067786,35,60,36.22,58.18134,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50656,79952,12/12/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/7/2017,12/13/2017,SurveyMonkey,C-,11427,a,.46655,.0242714,40,58,38.15891,56.45781,"","",https://drive.google.com/file/d/1JZ0P4BFVdT4XOnIcwsStLVa813EqYfRL/view,50690,80006,12/14/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/8/2017,12/12/2017,Ipsos,A-,1464,a,.1807408,.0093845,33.3,61.3,33.45164,60.32082,"",T,http://polling.reuters.com/#poll/CP3_2/,50697,80018,12/15/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/8/2017,12/11/2017,Harris Interactive,C-,1989,rv,1.064277,.0743758,41,59,37.84103,58.49402,"","",http://harvardharrispoll.com/wp-content/uploads/2017/12/Final-HHP-December_Registered-Voters_Topline-Memo.pdf,50686,80001,12/13/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/9/2017,12/13/2017,Ipsos,A-,1841,a,.2243193,.0134969,34.1,61.2,34.25164,60.22082,"",T,http://polling.reuters.com/#poll/CP3_2/,50696,80017,12/15/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/10/2017,12/12/2017,YouGov,B,1500,a,.8822103,.0523694,38,51,38.65189,53.51404,"","",http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/gptk5yjub1/econTabReport.pdf,50667,79977,12/13/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/10/2017,12/12/2017,Gallup,B-,1500,a,.1399244,.0078357,36,59,37.22,57.18134,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50665,79974,12/13/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/10/2017,12/12/2017,Monmouth University,A+,806,a,1.70957,.1470598,32,56,32.28677,57.71678,"","",https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_US_121317/,50666,79975,12/13/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/10/2017,12/12/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.122784,.0067111,41,57,36.30529,56.89227,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50664,79973,12/13/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/10/2017,12/14/2017,Ipsos,A-,2298,a,.2767996,.0189865,34.9,61,35.05164,60.02082,"",T,http://polling.reuters.com/#poll/CP3_2/,50695,80016,12/15/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/11/2017,12/12/2017,Public Policy Polling,B+,862,rv,1.308299,.1266096,41,56,40.16379,56.50037,"","",https://www.publicpolicypolling.com/wp-content/uploads/2017/12/PPP_Release_National_121417.pdf,50689,80005,12/14/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/11/2017,12/13/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1225977,.0076191,41,57,36.30529,56.89227,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50687,80003,12/14/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/10/2017,12/13/2017,Hart Research/Public Opinion Strategies,A-,800,a,1.179402,.1130036,42,49,41.62915,49.76636,"","",https://www.cnbc.com/2017/12/18/economic-optimism-soaring-helping-trump-cnbc-survey.html,50704,80032,12/18/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/11/2017,12/13/2017,Gallup,B-,1500,a,.140465,.0089268,36,59,37.22,57.18134,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50688,80004,12/14/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/12/2017,12/14/2017,Gallup,B-,1500,a,.1416068,.0100568,35,60,36.22,58.18134,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50693,80011,12/15/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/12/2017,12/13/2017,Lucid,"",866,a,.5449784,.0398352,33.57,51.98,35.30156,54.74923,"","",https://docs.google.com/spreadsheets/d/1wAsg4TpnnNPUVcoVwYiL-hoOyTC-6-xDxhKs3yYgZDY/edit#gid=0,50692,80010,12/15/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/12/2017,12/14/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1232442,.0085462,40,57,35.30529,56.89227,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50691,80009,12/15/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/11/2017,12/15/2017,Ipsos,A-,2538,a,.3026922,.0233741,35.3,60.9,35.45164,59.92082,"",T,http://polling.reuters.com/#poll/CP3_2/,50714,80048,12/19/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/13/2017,12/15/2017,NBC News/Wall Street Journal,A-,900,a,1.323434,.1760943,41,56,40.62915,56.76636,"","",https://www.nbcnews.com/meet-the-press/meet-press-december-17-2017-n830526,50700,80027,12/17/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/12/2017,12/16/2017,Ipsos,A-,2657,a,.3149913,.0316513,34.6,61.4,34.75164,60.42082,"",T,http://polling.reuters.com/#poll/CP3_2/,50713,80047,12/19/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/13/2017,12/15/2017,Gallup,B-,1500,a,.1431718,.0131967,34,61,35.22,59.18134,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50698,80025,12/16/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/13/2017,12/17/2017,Ipsos,A-,2678,a,.3168958,.0392047,34.8,61.7,34.95164,60.72082,"",T,http://polling.reuters.com/#poll/CP3_2/,50712,80046,12/19/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/14/2017,12/16/2017,Gallup,B-,1500,a,.144529,.0164382,35,60,36.22,58.18134,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50699,80026,12/17/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/13/2017,12/17/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.0747275,.0083473,42,55,37.30529,54.89227,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50701,80029,12/18/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/14/2017,12/18/2017,McLaughlin & Associates,C-,1000,lv,.8927067,.1672968,45,53,41.07458,55.28887,"","",http://mclaughlinonline.com/2017/12/20/december-national-survey-results/,50718,80063,12/20/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/14/2017,12/18/2017,Morning Consult,"",1991,rv,.6518902,.0971628,41,55,37.13889,58.1742,"","",https://morningconsult.com/wp-content/uploads/2017/12/171209_crosstabs_POLITICO_v1_AP-1.pdf,50710,80040,12/19/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/14/2017,12/18/2017,Ipsos,A-,2891,a,.3428585,.0503436,35.2,60.3,35.35164,59.32082,"",T,http://polling.reuters.com/#poll/CP3_2/,50711,80045,12/19/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/15/2017,12/17/2017,Gallup,B-,1500,a,.146499,.0197969,34,60,35.22,58.18134,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50703,80031,12/18/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/14/2017,12/18/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.2242209,.0299596,43,55,38.30529,54.89227,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50706,80034,12/19/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/14/2017,12/17/2017,CNN/SSRS,"",1001,a,1.46615,.2747624,35,59,35.51717,58.52461,"","",http://cdn.cnn.com/cnn/2017/images/12/18/rel12a.-.trump.and.taxes.pdf,50707,80035,12/19/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/13/2017,12/18/2017,Quinnipiac University,A-,1230,rv,1.445263,.241279,37,59,38.82998,57.52622,"","",https://poll.qu.edu/images/polling/us/us12192017_ut17754.pdf/,50708,80037,12/19/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/14/2017,12/20/2017,SurveyMonkey,C-,10374,a,.5758247,.0804595,39,58,37.15891,56.45781,"","",https://drive.google.com/file/d/10gPMBqo_4KCShn8CugqEXJ42XfiMPUAF/view,50724,80072,12/22/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/16/2017,12/18/2017,Gallup,B-,1500,a,.1486597,.0232989,36,59,37.22,57.18134,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50709,80039,12/19/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/15/2017,12/19/2017,Ipsos,A-,2491,a,.2973517,.0504751,34.9,59.8,35.05164,58.82082,"",T,http://polling.reuters.com/#poll/CP3_2/,50730,80089,12/26/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/17/2017,12/19/2017,Gallup,B-,1500,a,.1510281,.0269714,35,59,36.22,57.18134,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50716,80060,12/20/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/16/2017,12/20/2017,Ipsos,A-,2323,a,.2799708,.053898,35.4,59.2,35.55164,58.22082,"",T,http://polling.reuters.com/#poll/CP3_2/,50729,80088,12/26/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/17/2017,12/19/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1243036,.0224013,44,54,39.30529,53.89227,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50715,80057,12/20/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/17/2017,12/19/2017,YouGov,B,1500,a,.8952799,.169826,38,52,38.65189,54.51404,"","",http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/d4v1jp5sni/econTabReport.pdf,50717,80061,12/20/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/17/2017,12/21/2017,Ipsos,A-,2233,a,.2719118,.0586127,36.1,58.3,36.25164,57.32082,"",T,http://polling.reuters.com/#poll/CP3_2/,50728,80087,12/26/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/18/2017,12/20/2017,Gallup,B-,1500,a,.1525731,.0308458,35,59,36.22,57.18134,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50723,80071,12/21/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/17/2017,12/20/2017,American Research Group,C+,1100,a,1.095273,.2911159,34,62,35.70758,59.80676,"","",http://americanresearchgroup.com/economy/,50722,80070,12/21/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/18/2017,12/20/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1251266,.0254365,43,55,38.30529,54.89227,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50721,80069,12/21/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/19/2017,12/20/2017,Lucid,"",771,a,.4972311,.1174359,31.52,54.58,33.25156,57.34923,"","",https://docs.google.com/spreadsheets/d/1IRVfp_SvRQdjtRpYjEiuNmcLAgh9WgphLNPDW5q_wS8/edit,50720,80068,12/20/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/19/2017,12/21/2017,Gallup,B-,1500,a,.1548721,.0349585,36,58,37.22,56.18134,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50726,80075,12/22/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/18/2017,12/22/2017,Ipsos,A-,2248,a,.2778766,.0661428,36.5,58,36.65164,57.02082,"",T,http://polling.reuters.com/#poll/CP3_2/,50735,80097,12/26/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/19/2017,12/21/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.3803628,.0857894,44,54,39.30529,53.89227,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50725,80074,12/22/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/19/2017,12/23/2017,Ipsos,A-,1637,a,.2062773,.0536153,37.2,57.2,37.35164,56.22082,"",T,http://polling.reuters.com/#poll/CP3_2/,50734,80096,12/26/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/20/2017,12/22/2017,Gallup,B-,1500,a,.1579679,.0393521,38,57,39.22,55.18134,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50727,80076,12/23/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/20/2017,12/24/2017,Ipsos,A-,1479,a,.1903923,.0535944,37.6,58.1,37.75164,57.12082,"",T,http://polling.reuters.com/#poll/CP3_2/,50733,80095,12/26/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/21/2017,12/23/2017,Gallup,B-,1500,a,.1619343,.0440777,39,55,40.22,53.18134,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50731,80083,12/24/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/21/2017,12/25/2017,Ipsos,A-,1435,a,.1877129,.0572436,37,58.8,37.15164,57.82082,"",T,http://polling.reuters.com/#poll/CP3_2/,50732,80094,12/26/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/21/2017,12/24/2017,Morning Consult,"",2201,a,.8816741,.2767783,41,53,37.13889,56.1742,"","",https://morningconsult.com/wp-content/uploads/2017/12/December-20-21-new-year-crosstabs.pdf,50741,80113,12/29/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/22/2017,12/26/2017,Ipsos,A-,1458,a,.194108,.0716344,36.2,58.6,36.35164,57.62082,"",T,http://polling.reuters.com/#poll/CP3_2/,50746,80127,12/29/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/22/2017,12/26/2017,Gallup,B-,1500,a,.1028334,.037064,38,56,39.22,54.18134,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50737,80107,12/27/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/23/2017,12/27/2017,Gallup,B-,1500,a,.3174229,.1351325,38,56,39.22,54.18134,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50740,80112,12/28/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/24/2017,12/26/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1428683,.0602725,45,53,40.30529,52.89227,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50736,80106,12/27/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/24/2017,12/26/2017,YouGov,B,1500,a,.9471586,.4169826,38,52,38.65189,54.51404,"","",http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/h41dwa7h84/econTabReport.pdf,50738,80108,12/28/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/23/2017,12/27/2017,Ipsos,A-,1455,a,.1974291,.0854817,36.5,58.1,36.65164,57.12082,"",T,http://polling.reuters.com/#poll/CP3_2/,50745,80126,12/29/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/26/2017,12/26/2017,Lucid,"",698,a,.4830615,.240821,36.11,53.61,37.84156,56.37923,"","",https://docs.google.com/spreadsheets/d/1lnqa9miGW7FS9aBuQqHLXCFis8WDn6qNpJ6pjEMgDes/edit#gid=0,50755,80147,1/5/2018,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/24/2017,12/28/2017,Ipsos,A-,1519,a,.2103527,.1044973,37.2,57.9,37.35164,56.92082,"",T,http://polling.reuters.com/#poll/CP3_2/,50744,80125,12/29/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/25/2017,12/27/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1459472,.0711679,46,53,41.30529,52.89227,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50739,80111,12/28/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/26/2017,12/28/2017,Gallup,B-,1500,a,.1912232,.1057895,38,57,39.22,55.18134,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50743,80115,12/29/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/25/2017,12/29/2017,Ipsos,A-,1839,a,.2603191,.145882,38.3,56.5,38.45164,55.52082,"",T,http://polling.reuters.com/#poll/CP3_2/,50750,80137,1/2/2018,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/26/2017,12/28/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.4508365,.2488679,45,53,40.30529,52.89227,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50742,80114,12/29/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/26/2017,12/30/2017,Ipsos,A-,1897,a,.2751929,.171661,39.6,54.7,39.75164,53.72082,"",T,http://polling.reuters.com/#poll/CP3_2/,50749,80136,1/2/2018,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/27/2017,12/29/2017,Gallup,B-,1500,a,.2001938,.1234695,38,56,39.22,54.18134,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50747,80128,12/30/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/27/2017,12/31/2017,Ipsos,A-,1819,a,.5427466,.3727915,40.5,54.6,40.65164,53.62082,"",T,http://polling.reuters.com/#poll/CP3_2/,50760,80164,1/5/2018,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/28/2017,12/30/2017,Gallup,B-,1500,a,.6338128,.4309369,40,55,41.22,53.18134,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50748,80129,12/31/2017,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/28/2017,1/3/2018,SurveyMonkey,C-,12238,a,.9861128,.8003254,43,54,41.15891,52.45781,"","",https://drive.google.com/file/d/1vvPIWGhn0hpFGDg3g_JJ3EBmnYnu7a8j/view,50754,80146,1/4/2018,23:37:18  5 Jan 2018
Donald Trump,All polls,1/5/2018,12/29/2017,1/2/2018,Ipsos,A-,625,a,.1004882,.0815963,39.7,55.5,39.85164,54.52082,"",T,http://polling.reuters.com/#poll/CP3_2/,50759,80163,1/5/2018,23:37:18  5 Jan 2018
